Datetime,Adj Close,Close,High,Low,Open,Volume
,EURUSD=X,EURUSD=X,EURUSD=X,EURUSD=X,EURUSD=X,EURUSD=X
1731912000.0,1.0547411441802979,1.0547411441802979,1.0547411441802979,1.0547411441802979,1.0547411441802979,0
1731912060.0,1.0548522472381592,1.0548522472381592,1.0548522472381592,1.0548522472381592,1.0548522472381592,0
1731912120.0,1.0548522472381592,1.0548522472381592,1.0548522472381592,1.0548522472381592,1.0548522472381592,0
1731912180.0,1.0549635887145996,1.0549635887145996,1.0549635887145996,1.0549635887145996,1.0549635887145996,0
1731912240.0,1.0548522472381592,1.0548522472381592,1.0548522472381592,1.0548522472381592,1.0548522472381592,0
1731912300.0,1.0547411441802979,1.0547411441802979,1.0547411441802979,1.0547411441802979,1.0547411441802979,0
1731912360.0,1.0547411441802979,1.0547411441802979,1.0547411441802979,1.0547411441802979,1.0547411441802979,0
1731912420.0,1.0548522472381592,1.0548522472381592,1.0548522472381592,1.0548522472381592,1.0548522472381592,0
1731912480.0,1.0548522472381592,1.0548522472381592,1.0548522472381592,1.0548522472381592,1.0548522472381592,0
1731912540.0,1.0547411441802979,1.0547411441802979,1.0547411441802979,1.0547411441802979,1.0547411441802979,0
1731912600.0,1.0547411441802979,1.0547411441802979,1.0547411441802979,1.0547411441802979,1.0547411441802979,0
1731912660.0,1.0547411441802979,1.0547411441802979,1.0547411441802979,1.0547411441802979,1.0547411441802979,0
1731912720.0,1.0546298027038574,1.0546298027038574,1.0546298027038574,1.0546298027038574,1.0546298027038574,0
1731912780.0,1.0546298027038574,1.0546298027038574,1.0546298027038574,1.0546298027038574,1.0546298027038574,0
1731912840.0,1.0545185804367065,1.0545185804367065,1.0545185804367065,1.0545185804367065,1.0545185804367065,0
1731912900.0,1.0546298027038574,1.0546298027038574,1.0546298027038574,1.0546298027038574,1.0546298027038574,0
1731912960.0,1.0546298027038574,1.0546298027038574,1.0546298027038574,1.0546298027038574,1.0546298027038574,0
1731913020.0,1.0546298027038574,1.0546298027038574,1.0546298027038574,1.0546298027038574,1.0546298027038574,0
1731913080.0,1.0546298027038574,1.0546298027038574,1.0546298027038574,1.0546298027038574,1.0546298027038574,0
1731913140.0,1.0545185804367065,1.0545185804367065,1.0545185804367065,1.0545185804367065,1.0545185804367065,0
1731913200.0,1.0545185804367065,1.0545185804367065,1.0545185804367065,1.0545185804367065,1.0545185804367065,0
1731913260.0,1.0544073581695557,1.0544073581695557,1.0544073581695557,1.0544073581695557,1.0544073581695557,0
1731913320.0,1.0545185804367065,1.0545185804367065,1.0545185804367065,1.0545185804367065,1.0545185804367065,0
1731913380.0,1.0546298027038574,1.0546298027038574,1.0546298027038574,1.0546298027038574,1.0546298027038574,0
1731913440.0,1.0544073581695557,1.0544073581695557,1.0544073581695557,1.0544073581695557,1.0544073581695557,0
1731913500.0,1.0544073581695557,1.0544073581695557,1.0544073581695557,1.0544073581695557,1.0544073581695557,0
1731913560.0,1.0544073581695557,1.0544073581695557,1.0544073581695557,1.0544073581695557,1.0544073581695557,0
1731913620.0,1.0544073581695557,1.0544073581695557,1.0544073581695557,1.0544073581695557,1.0544073581695557,0
1731913680.0,1.0545185804367065,1.0545185804367065,1.0545185804367065,1.0545185804367065,1.0545185804367065,0
1731913740.0,1.0545185804367065,1.0545185804367065,1.0545185804367065,1.0545185804367065,1.0545185804367065,0
1731913800.0,1.0542962551116943,1.0542962551116943,1.0542962551116943,1.0542962551116943,1.0542962551116943,0
1731913860.0,1.0542962551116943,1.0542962551116943,1.0542962551116943,1.0542962551116943,1.0542962551116943,0
1731913920.0,1.054185152053833,1.054185152053833,1.054185152053833,1.054185152053833,1.054185152053833,0
1731913980.0,1.0544073581695557,1.0544073581695557,1.0544073581695557,1.0544073581695557,1.0544073581695557,0
1731914040.0,1.0545185804367065,1.0545185804367065,1.0545185804367065,1.0545185804367065,1.0545185804367065,0
1731914100.0,1.0545185804367065,1.0545185804367065,1.0545185804367065,1.0545185804367065,1.0545185804367065,0
1731914160.0,1.0545185804367065,1.0545185804367065,1.0545185804367065,1.0545185804367065,1.0545185804367065,0
1731914220.0,1.0546298027038574,1.0546298027038574,1.0546298027038574,1.0546298027038574,1.0546298027038574,0
1731914280.0,1.0547411441802979,1.0547411441802979,1.0547411441802979,1.0547411441802979,1.0547411441802979,0
1731914340.0,1.0547411441802979,1.0547411441802979,1.0547411441802979,1.0547411441802979,1.0547411441802979,0
1731914400.0,1.0547411441802979,1.0547411441802979,1.0547411441802979,1.0547411441802979,1.0547411441802979,0
1731914460.0,1.0546298027038574,1.0546298027038574,1.0546298027038574,1.0546298027038574,1.0546298027038574,0
1731914520.0,1.0546298027038574,1.0546298027038574,1.0546298027038574,1.0546298027038574,1.0546298027038574,0
1731914580.0,1.0545185804367065,1.0545185804367065,1.0545185804367065,1.0545185804367065,1.0545185804367065,0
1731914640.0,1.0542962551116943,1.0542962551116943,1.0542962551116943,1.0542962551116943,1.0542962551116943,0
1731914700.0,1.0542962551116943,1.0542962551116943,1.0542962551116943,1.0542962551116943,1.0542962551116943,0
1731914760.0,1.0542962551116943,1.0542962551116943,1.0542962551116943,1.0542962551116943,1.0542962551116943,0
1731914820.0,1.054185152053833,1.054185152053833,1.054185152053833,1.054185152053833,1.054185152053833,0
1731914880.0,1.0542962551116943,1.0542962551116943,1.0542962551116943,1.0542962551116943,1.0542962551116943,0
1731914940.0,1.0544073581695557,1.0544073581695557,1.0544073581695557,1.0544073581695557,1.0544073581695557,0
1731915000.0,1.054185152053833,1.054185152053833,1.054185152053833,1.054185152053833,1.054185152053833,0
1731915060.0,1.0544073581695557,1.0544073581695557,1.0544073581695557,1.0544073581695557,1.0544073581695557,0
1731915120.0,1.0542962551116943,1.0542962551116943,1.0542962551116943,1.0542962551116943,1.0542962551116943,0
1731915180.0,1.0545185804367065,1.0545185804367065,1.0545185804367065,1.0545185804367065,1.0545185804367065,0
1731915240.0,1.0542962551116943,1.0542962551116943,1.0542962551116943,1.0542962551116943,1.0542962551116943,0
1731915300.0,1.0542962551116943,1.0542962551116943,1.0542962551116943,1.0542962551116943,1.0542962551116943,0
1731915360.0,1.0542962551116943,1.0542962551116943,1.0542962551116943,1.0542962551116943,1.0542962551116943,0
1731915420.0,1.0544073581695557,1.0544073581695557,1.0544073581695557,1.0544073581695557,1.0544073581695557,0
1731915480.0,1.0544073581695557,1.0544073581695557,1.0544073581695557,1.0544073581695557,1.0544073581695557,0
1731915540.0,1.0545185804367065,1.0545185804367065,1.0545185804367065,1.0545185804367065,1.0545185804367065,0
1731915600.0,1.0546298027038574,1.0546298027038574,1.0546298027038574,1.0546298027038574,1.0546298027038574,0
1731915660.0,1.0547411441802979,1.0547411441802979,1.0547411441802979,1.0547411441802979,1.0547411441802979,0
1731915720.0,1.0547411441802979,1.0547411441802979,1.0547411441802979,1.0547411441802979,1.0547411441802979,0
1731915780.0,1.0546298027038574,1.0546298027038574,1.0546298027038574,1.0546298027038574,1.0546298027038574,0
1731915840.0,1.0547411441802979,1.0547411441802979,1.0547411441802979,1.0547411441802979,1.0547411441802979,0
1731915900.0,1.0548522472381592,1.0548522472381592,1.0548522472381592,1.0548522472381592,1.0548522472381592,0
1731915960.0,1.0549635887145996,1.0549635887145996,1.0549635887145996,1.0549635887145996,1.0549635887145996,0
1731916020.0,1.0548522472381592,1.0548522472381592,1.0548522472381592,1.0548522472381592,1.0548522472381592,0
1731916080.0,1.0548522472381592,1.0548522472381592,1.0548522472381592,1.0548522472381592,1.0548522472381592,0
1731916140.0,1.0548522472381592,1.0548522472381592,1.0548522472381592,1.0548522472381592,1.0548522472381592,0
1731916200.0,1.0547411441802979,1.0547411441802979,1.0547411441802979,1.0547411441802979,1.0547411441802979,0
1731916260.0,1.0548522472381592,1.0548522472381592,1.0548522472381592,1.0548522472381592,1.0548522472381592,0
1731916320.0,1.0549635887145996,1.0549635887145996,1.0549635887145996,1.0549635887145996,1.0549635887145996,0
1731916380.0,1.0549635887145996,1.0549635887145996,1.0549635887145996,1.0549635887145996,1.0549635887145996,0
1731916440.0,1.0548522472381592,1.0548522472381592,1.0548522472381592,1.0548522472381592,1.0548522472381592,0
1731916500.0,1.05507493019104,1.05507493019104,1.05507493019104,1.05507493019104,1.05507493019104,0
1731916560.0,1.0549635887145996,1.0549635887145996,1.0549635887145996,1.0549635887145996,1.0549635887145996,0
1731916620.0,1.0549635887145996,1.0549635887145996,1.0549635887145996,1.0549635887145996,1.0549635887145996,0
1731916680.0,1.0549635887145996,1.0549635887145996,1.0549635887145996,1.0549635887145996,1.0549635887145996,0
1731916740.0,1.0548522472381592,1.0548522472381592,1.0548522472381592,1.0548522472381592,1.0548522472381592,0
1731916800.0,1.05507493019104,1.05507493019104,1.05507493019104,1.05507493019104,1.05507493019104,0
1731916860.0,1.0549635887145996,1.0549635887145996,1.0549635887145996,1.0549635887145996,1.0549635887145996,0
1731916920.0,1.0549635887145996,1.0549635887145996,1.0549635887145996,1.0549635887145996,1.0549635887145996,0
1731916980.0,1.0551862716674805,1.0551862716674805,1.0551862716674805,1.0551862716674805,1.0551862716674805,0
1731917040.0,1.0551862716674805,1.0551862716674805,1.0551862716674805,1.0551862716674805,1.0551862716674805,0
1731917100.0,1.05507493019104,1.05507493019104,1.05507493019104,1.05507493019104,1.05507493019104,0
1731917160.0,1.05507493019104,1.05507493019104,1.05507493019104,1.05507493019104,1.05507493019104,0
1731917220.0,1.0549635887145996,1.0549635887145996,1.0549635887145996,1.0549635887145996,1.0549635887145996,0
1731917280.0,1.05507493019104,1.05507493019104,1.05507493019104,1.05507493019104,1.05507493019104,0
1731917340.0,1.0547411441802979,1.0547411441802979,1.0547411441802979,1.0547411441802979,1.0547411441802979,0
