Datetime,Adj Close,Close,High,Low,Open
,GBPUSD=X,GBPUSD=X,GBPUSD=X,GBPUSD=X,GBPUSD=X
1671408000.0,1.2179378271102905,1.2179378271102905,1.2179970741271973,1.2155394554138184,1.216189980506897
1671411600.0,1.219705581665039,1.219705581665039,1.219765067100525,1.2175078392028809,1.2178635597229004
1671415200.0,1.218308687210083,1.218308687210083,1.2201223373413086,1.2182939052581787,1.2191851139068604
1671418800.0,1.218308687210083,1.218308687210083,1.2193188667297363,1.2178339958190918,1.2183384895324707
1671422400.0,1.2183384895324707,1.2183384895324707,1.2187095880508423,1.2178043127059937,1.218308687210083
1671426000.0,1.2170631885528564,1.2170631885528564,1.2184126377105713,1.2168558835983276,1.2184126377105713
1671429600.0,1.2185908555984497,1.2185908555984497,1.2187541723251343,1.2170779705047607,1.2173744440078735
1671433200.0,1.2190067768096924,1.2190067768096924,1.219437837600708,1.2174484729766846,1.2189918756484985
1671436800.0,1.2209266424179077,1.2209266424179077,1.2217172384262085,1.2191256284713745,1.2196757793426514
1671440400.0,1.2213293313980103,1.2213293313980103,1.2241400480270386,1.2204647064208984,1.2207776308059692
1671444000.0,1.2211055755615234,1.2211055755615234,1.2224042415618896,1.2203158140182495,1.222030758857727
1671447600.0,1.2187244892120361,1.2187244892120361,1.220792531967163,1.2182345390319824,1.220792531967163
1671451200.0,1.2174187898635864,1.2174187898635864,1.2192000150680542,1.216530203819275,1.2183384895324707
1671454800.0,1.2165746688842773,1.2165746688842773,1.2177598476409912,1.2153178453445435,1.2177598476409912
1671458400.0,1.2173891067504883,1.2173891067504883,1.2188433408737183,1.2165449857711792,1.2165449857711792
1671462000.0,1.213106393814087,1.213106393814087,1.2185165882110596,1.2121946811676025,1.216944694519043
1671465600.0,1.2181010246276855,1.2181010246276855,1.2188433408737183,1.213135838508606,1.2134008407592773
1671469200.0,1.2182791233062744,1.2182791233062744,1.2189027070999146,1.2175374031066895,1.2176560163497925
1671472800.0,1.2159976959228516,1.2159976959228516,1.2180713415145874,1.2159976959228516,1.2180713415145874
1671476400.0,1.2140194177627563,1.2140194177627563,1.215672492980957,1.2139753103256226,1.215672492980957
1671480000.0,1.214314341545105,1.214314341545105,1.2147716283798218,1.2140047550201416,1.2141668796539307
1671483600.0,1.2145798206329346,1.2145798206329346,1.2149930000305176,1.2140194177627563,1.2143733501434326
1671487200.0,1.2147716283798218,1.2147716283798218,1.215391755104065,1.2143733501434326,1.215096354484558
1671490800.0,1.2154361009597778,1.2154361009597778,1.2156428098678589,1.2144618034362793,1.2148010730743408
1671494400.0,1.2140341997146606,1.2140341997146606,1.2153326272964478,1.213651180267334,1.2153178453445435
1671498000.0,1.2152734994888306,1.2152734994888306,1.2154065370559692,1.214078426361084,1.2144323587417603
1671501600.0,1.2160124778747559,1.2160124778747559,1.2160124778747559,1.2147272825241089,1.215214490890503
1671505200.0,1.2141668796539307,1.2141668796539307,1.2216874361038208,1.2135775089263916,1.2157167196273804
1671508800.0,1.214107871055603,1.214107871055603,1.2146682739257812,1.2126504182815552,1.2146682739257812
1671512400.0,1.2112696170806885,1.2112696170806885,1.2141226530075073,1.2088243961334229,1.2139310836791992
1671516000.0,1.213621735572815,1.213621735572815,1.2144618034362793,1.2116806507110596,1.2116806507110596
1671519600.0,1.2144765853881836,1.2144765853881836,1.2163525819778442,1.2138426303863525,1.2141964435577393
1671523200.0,1.2181307077407837,1.2181307077407837,1.2194080352783203,1.2144027948379517,1.2149930000305176
1671526800.0,1.2149783372879028,1.2149783372879028,1.2181899547576904,1.2135480642318726,1.2181899547576904
1671530400.0,1.2174632549285889,1.2174632549285889,1.2174632549285889,1.2135775089263916,1.2149487733840942
1671534000.0,1.2159088850021362,1.2159088850021362,1.2181603908538818,1.2157906293869019,1.2179970741271973
1671537600.0,1.213415503501892,1.213415503501892,1.2161307334899902,1.213327169418335,1.2161307334899902
1671541200.0,1.2149487733840942,1.2149487733840942,1.2149487733840942,1.2101117372512817,1.2126797437667847
1671544800.0,1.2161602973937988,1.2161602973937988,1.2161602973937988,1.2124593257904053,1.214624047279358
1671548400.0,1.2140341997146606,1.2140341997146606,1.216604232788086,1.2136069536209106,1.2159829139709473
1671552000.0,1.2145946025848389,1.2145946025848389,1.2153031826019287,1.21266508102417,1.213710069656372
1671555600.0,1.214181661605835,1.214181661605835,1.2152587175369263,1.2133123874664307,1.2147716283798218
1671559200.0,1.2149192094802856,1.2149192094802856,1.2157906293869019,1.2135627269744873,1.2140341997146606
1671562800.0,1.2169743776321411,1.2169743776321411,1.2169743776321411,1.2139458656311035,1.2144912481307983
1671566400.0,1.2173891067504883,1.2173891067504883,1.2175225019454956,1.2161011695861816,1.2167670726776123
1671570000.0,1.218397855758667,1.218397855758667,1.2188284397125244,1.2172261476516724,1.2173150777816772
1671573600.0,1.2185165882110596,1.2185165882110596,1.2187541723251343,1.2169595956802368,1.2178635597229004
1671577200.0,1.2187838554382324,1.2187838554382324,1.2191851139068604,1.2182345390319824,1.2184869050979614
1671580800.0,1.2183680534362793,1.2183680534362793,1.2190215587615967,1.2180861234664917,1.2189027070999146
1671584400.0,1.2167670726776123,1.2167670726776123,1.2190215587615967,1.2161307334899902,1.2182939052581787
1671588000.0,1.2162491083145142,1.2162491083145142,1.217211365699768,1.2160420417785645,1.2167818546295166
1671591600.0,1.2169299125671387,1.2169299125671387,1.2169299125671387,1.215864658355713,1.2159533500671387
1671595200.0,1.2164266109466553,1.2164266109466553,1.217211365699768,1.2160568237304688,1.2166190147399902
1671598800.0,1.216870665550232,1.216870665550232,1.2169299125671387,1.2163525819778442,1.2166337966918945
1671602400.0,1.215849757194519,1.215849757194519,1.2167670726776123,1.2156577110290527,1.2167226076126099
1671606000.0,1.218308687210083,1.218308687210083,1.218308687210083,1.215243935585022,1.2160568237304688
1671609600.0,1.215214490890503,1.215214490890503,1.2178043127059937,1.2145798206329346,1.2178043127059937
1671613200.0,1.214107871055603,1.214107871055603,1.2154065370559692,1.2130622863769531,1.2154065370559692
1671616800.0,1.2130917310714722,1.2130917310714722,1.2146092653274536,1.212253451347351,1.213916301727295
1671620400.0,1.2099066972732544,1.2099066972732544,1.213621735572815,1.209540843963623,1.212944507598877
1671624000.0,1.2132388353347778,1.2132388353347778,1.2132388353347778,1.2086929082870483,1.210316777229309
1671627600.0,1.2141226530075073,1.2141226530075073,1.2163379192352295,1.212694525718689,1.212694525718689
1671631200.0,1.209657907485962,1.209657907485962,1.2141964435577393,1.209438443183899,1.214181661605835
1671634800.0,1.210917592048645,1.210917592048645,1.2130180597305298,1.2097749710083008,1.2097749710083008
1671638400.0,1.2072628736495972,1.2072628736495972,1.211240291595459,1.2072045803070068,1.211240291595459
1671642000.0,1.2069132328033447,1.2069132328033447,1.2075399160385132,1.2054146528244019,1.207394003868103
1671645600.0,1.2080504894256592,1.2080504894256592,1.2081234455108643,1.2061271667480469,1.206680178642273
1671649200.0,1.2083569765090942,1.2083569765090942,1.209657907485962,1.2081526517868042,1.2081526517868042
1671652800.0,1.208765983581543,1.208765983581543,1.2094823122024536,1.2076857089996338,1.208371639251709
1671656400.0,1.208473801612854,1.208473801612854,1.2086491584777832,1.2077877521514893,1.2086491584777832
1671660000.0,1.2081671953201294,1.2081671953201294,1.2084153890609741,1.207423210144043,1.2077877521514893
1671663600.0,1.2075399160385132,1.2075399160385132,1.2081087827682495,1.2072045803070068,1.2077147960662842
1671667200.0,1.210009217262268,1.210009217262268,1.210009217262268,1.2075691223144531,1.2076857089996338
1671670800.0,1.2110350131988525,1.2110350131988525,1.2112256288528442,1.2094969749450684,1.2097017765045166
1671674400.0,1.2118420600891113,1.2118420600891113,1.212253451347351,1.2108882665634155,1.211181640625
1671678000.0,1.213356614112854,1.213356614112854,1.2134449481964111,1.2117539644241333,1.2121800184249878
1671681600.0,1.2117834091186523,1.2117834091186523,1.2132830619812012,1.2113430500030518,1.2132536172866821
1671685200.0,1.2118715047836304,1.2118715047836304,1.2128416299819946,1.2116951942443848,1.2116951942443848
1671688800.0,1.211768627166748,1.211768627166748,1.212944507598877,1.2114311456680298,1.2118273973464966
1671692400.0,1.2130622863769531,1.2130622863769531,1.2132093906402588,1.2100237607955933,1.2115044593811035
1671696000.0,1.2115044593811035,1.2115044593811035,1.2144323587417603,1.210741639137268,1.213327169418335
1671699600.0,1.2100237607955933,1.2100237607955933,1.2127532958984375,1.2089413404464722,1.2118127346038818
1671703200.0,1.2083277702331543,1.2083277702331543,1.210800290107727,1.2075107097625732,1.2099360227584839
1671706800.0,1.204485535621643,1.204485535621643,1.2087221145629883,1.204311490058899,1.2082401514053345
1671710400.0,1.2057925462722778,1.2057925462722778,1.2057925462722778,1.2037750482559204,1.2044274806976318
1671714000.0,1.2031233310699463,1.2031233310699463,1.205836296081543,1.2025301456451416,1.2053275108337402
1671717600.0,1.2015620470046997,1.2015620470046997,1.203992486000061,1.1992708444595337,1.2023999691009521
1671721200.0,1.2029350996017456,1.2029350996017456,1.2029496431350708,1.2008694410324097,1.2020530700683594
1671724800.0,1.2030798196792603,1.2030798196792603,1.2040793895721436,1.202255368232727,1.2027615308761597
1671728400.0,1.2021398544311523,1.2021398544311523,1.2030798196792603,1.201489806175232,1.2030798196792603
1671732000.0,1.200811743736267,1.200811743736267,1.2026891708374023,1.2002639770507812,1.2019375562667847
1671735600.0,1.2030220031738281,1.2030220031738281,1.2031956911087036,1.2006099224090576,1.2012300491333008
1671739200.0,1.2041229009628296,1.2041229009628296,1.2044709920883179,1.2030653953552246,1.2030653953552246
1671742800.0,1.2040939331054688,1.2040939331054688,1.2042969465255737,1.2031956911087036,1.2042969465255737
1671746400.0,1.204064965248108,1.204064965248108,1.204355001449585,1.2026747465133667,1.204355001449585
1671750000.0,1.2037750482559204,1.2037750482559204,1.2042388916015625,1.2035577297210693,1.2040504217147827
1671753600.0,1.2019519805908203,1.2019519805908203,1.2043839693069458,1.2019087076187134,1.203818440437317
1671757200.0,1.2044129371643066,1.2044129371643066,1.2045435905456543,1.2019230127334595,1.2024433612823486
1671760800.0,1.2040358781814575,1.2040358781814575,1.205153226852417,1.2039779424667358,1.2045146226882935
1671764400.0,1.2049789428710938,1.2049789428710938,1.2051095962524414,1.2036880254745483,1.2036880254745483
1671768000.0,1.2042824029922485,1.2042824029922485,1.2057199478149414,1.204195499420166,1.2052258253097534
1671771600.0,1.203572154045105,1.203572154045105,1.2042534351348877,1.2035577297210693,1.2039633989334106
1671775200.0,1.2035866975784302,1.2035866975784302,1.2042678594589233,1.2025879621505737,1.2033839225769043
1671778800.0,1.20638906955719,1.20638906955719,1.2069423198699951,1.203485369682312,1.203861951828003
1671782400.0,1.2051095962524414,1.2051095962524414,1.2070879936218262,1.2051095962524414,1.206578254699707
1671786000.0,1.2064036130905151,1.2064036130905151,1.2073357105255127,1.2041373252868652,1.2052114009857178
1671789600.0,1.2074378728866577,1.2074378728866577,1.2074378728866577,1.2050660848617554,1.2063307762145996
1671793200.0,1.206680178642273,1.206680178642273,1.2087806463241577,1.2062435150146484,1.2076857089996338
1671796800.0,1.2068840265274048,1.2068840265274048,1.2077440023422241,1.2055310010910034,1.20689857006073
1671800400.0,1.2044564485549927,1.2044564485549927,1.2074086666107178,1.202284336090088,1.2068113088607788
1671804000.0,1.2040358781814575,1.2040358781814575,1.2053711414337158,1.2029640674591064,1.2044709920883179
1671807600.0,1.2061271667480469,1.2061271667480469,1.2084299325942993,1.2039779424667358,1.2050515413284302
1671811200.0,1.2053711414337158,1.2053711414337158,1.2068257331848145,1.2053565979003906,1.206287145614624
1671814800.0,1.2052838802337646,1.2052838802337646,1.2067821025848389,1.2050515413284302,1.2052114009857178
1671818400.0,1.2032970190048218,1.2032970190048218,1.2052114009857178,1.2028049230575562,1.2052114009857178
1671822000.0,1.2040358781814575,1.2040358781814575,1.204064965248108,1.2027760744094849,1.2032392024993896
1671825600.0,1.2043694257736206,1.2043694257736206,1.2049354314804077,1.2032536268234253,1.2035287618637085
1671829200.0,1.2051095962524414,1.2051095962524414,1.2052403688430786,1.2044564485549927,1.2046886682510376
1671832800.0,1.2042388916015625,1.2042388916015625,1.2042388916015625,1.2042388916015625,1.2042388916015625
1672012800.0,1.2066947221755981,1.2066947221755981,1.2072045803070068,1.2054873704910278,1.2067384719848633
1672016400.0,1.2068403959274292,1.2068403959274292,1.2076711654663086,1.2066656351089478,1.2068840265274048
1672020000.0,1.20689857006073,1.20689857006073,1.2078169584274292,1.2063307762145996,1.2068403959274292
