Datetime,Open,High,Low,Close,Adj Close
1013558400.0,2.40625,2.515000104904175,2.3812499046325684,2.512500047683716,1.6916669607162476
1013644800.0,2.543750047683716,2.5487499237060547,2.481250047683716,2.5,1.6832503080368042
1013731200.0,2.5,2.5062499046325684,2.4625000953674316,2.487499952316284,1.6748344898223877
1014076800.0,2.4749999046325684,2.4749999046325684,2.34375,2.387500047683716,1.60750412940979
1014163200.0,2.4000000953674316,2.46875,2.3812499046325684,2.46875,1.6622097492218018
1014249600.0,2.4600000381469727,2.481250047683716,2.4375,2.4625000953674316,1.6580016613006592
1014336000.0,2.481250047683716,2.481250047683716,2.4000000953674316,2.418750047683716,1.628544807434082
1014595200.0,2.4124999046325684,2.456249952316284,2.384999990463257,2.4375,1.6411690711975098
1014681600.0,2.424999952316284,2.4625000953674316,2.3862500190734863,2.4375,1.6411690711975098
1014768000.0,2.418750047683716,2.4200000762939453,2.375,2.393749952316284,1.6117119789123535
1014854400.0,2.4000000953674316,2.4312500953674316,2.387500047683716,2.387500047683716,1.60750412940979
1014940800.0,2.3812499046325684,2.4437499046325684,2.372499942779541,2.421250104904175,1.6302276849746704
1015200000.0,2.4312500953674316,2.476249933242798,2.427500009536743,2.4625000953674316,1.6580016613006592
1015286400.0,2.450000047683716,2.456249952316284,2.3949999809265137,2.40625,1.6201280355453491
1015372800.0,2.4049999713897705,2.4287500381469727,2.4000000953674316,2.418750047683716,1.628544807434082
1015459200.0,2.418750047683716,2.575000047683716,2.418750047683716,2.552500009536743,1.718598484992981
1015545600.0,2.5374999046325684,2.625,2.5374999046325684,2.612499952316284,1.7589960098266602
1015804800.0,2.5999999046325684,2.674999952316284,2.59375,2.646250009536743,1.781720519065857
1015891200.0,2.625,2.737499952316284,2.625,2.6500000953674316,1.7842450141906738
1015977600.0,2.6500000953674316,2.6875,2.581249952316284,2.627500057220459,1.7690958976745605
1016064000.0,2.627500057220459,2.6500000953674316,2.6050000190734863,2.625,1.7674129009246826
1016150400.0,2.625,2.637500047683716,2.487499952316284,2.543750047683716,1.7127070426940918
1016409600.0,2.549999952316284,2.549999952316284,2.3812499046325684,2.4124999046325684,1.624336838722229
1016496000.0,2.4312500953674316,2.4375,2.325000047683716,2.3375000953674316,1.5738393068313599
1016582400.0,2.3187499046325684,2.3187499046325684,2.125,2.252500057220459,1.5166083574295044
1016668800.0,2.252500057220459,2.40625,2.252500057220459,2.34375,1.5780469179153442
1016755200.0,2.34375,2.4487500190734863,2.3137500286102295,2.4124999046325684,1.624336838722229
1017014400.0,2.4375,2.476249933242798,2.3975000381469727,2.4649999141693115,1.6596845388412476
1017100800.0,2.5,2.512500047683716,2.4725000858306885,2.497499942779541,1.6815671920776367
1017187200.0,2.497499942779541,2.625,2.487499952316284,2.575000047683716,1.7337472438812256
1017273600.0,2.5625,2.575000047683716,2.512500047683716,2.5250000953674316,1.7000831365585327
1017619200.0,2.5062499046325684,2.5062499046325684,2.375,2.3812499046325684,1.6032958030700684
1017705600.0,2.375,2.375,2.293750047683716,2.3299999237060547,1.5687894821166992
1017792000.0,2.331249952316284,2.3499999046325684,2.305000066757202,2.325000047683716,1.5654226541519165
1017878400.0,2.3187499046325684,2.3812499046325684,2.3187499046325684,2.3687500953674316,1.5948799848556519
1017964800.0,2.3687500953674316,2.424999952316284,2.3112499713897705,2.3112499713897705,1.5561648607254028
1018224000.0,2.325000047683716,2.325000047683716,2.221250057220459,2.2874999046325684,1.5401737689971924
1018310400.0,2.2750000953674316,2.4000000953674316,2.2750000953674316,2.3687500953674316,1.5948799848556519
